Well	Value	Measurement_mode	Measurement_wavelength	Measurement_time	Filename
G3	517	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
G4	729	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
G5	598	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
G6	593	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
G7	539	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
G8	514	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
G9	301	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
G10	634	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
G11	511	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
G12	59	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H1	75	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H2	97	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H3	69	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H4	73	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H5	66	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H6	65	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H7	69	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H8	76	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H9	54	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H10	72	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H11	74	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
H12	66	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 15:39:03	P100.xlsx
A1	0.8671	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A2	0.7424	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A3	0.7206	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A4	0.7246	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A5	0.7097	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A6	0.7531	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A7	0.7619	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A8	0.8142	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A9	0.8327	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A10	0.8738	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A11	0.8805	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A12	0.9384	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B1	0.7971	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B2	1.0733	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B3	1.0444	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B4	1.082	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B5	1.0048	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B6	1.043	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B7	1.0043	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B8	1.0364	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B9	1.0152	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B10	1.0315	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B11	1.0333	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
B12	0.8888	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C1	0.8175	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C2	1.0166	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C3	0.9431	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C4	0.8725	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C5	0.8621	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C6	0.8559	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C7	0.9207	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C8	1.0013	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C9	1.0231	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C10	1.0172	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C11	1.095	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
C12	0.8905	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D1	0.8073	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D2	0.8697	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D3	0.9742	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D4	0.8492	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D5	0.8268	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D6	1.0348	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D7	0.851	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D8	1.0449	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D9	0.9701	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D10	1.0054	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D11	1.0618	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
D12	0.8712	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E1	0.8226	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E2	0.9679	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E3	0.9567	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E4	0.8218	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E5	0.8633	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E6	1.0556	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E7	0.899	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E8	0.8692	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E9	0.9248	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E10	0.9837	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E11	1.0262	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
E12	0.9194	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F1	0.8121	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F2	1.0832	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F3	0.9625	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F4	0.9152	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F5	1.0519	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F6	1.0207	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F7	0.9159	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F8	0.9997	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F9	0.9539	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F10	1.036	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F11	1.0308	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
F12	0.8993	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G1	0.8047	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G2	0.9216	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G3	1.0924	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G4	1.0231	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G5	1.0941	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G6	1.1183	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G7	1.1182	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G8	1.042	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G9	0.8288	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G10	1.0235	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G11	1.0491	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
G12	0.8935	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H1	0.8219	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H2	0.8236	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H3	0.7761	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H4	0.7838	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H5	0.7661	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H6	0.7833	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H7	0.7827	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H8	0.7839	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H9	0.7971	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H10	0.7936	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H11	0.8757	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
H12	0.8252	Absorbance	600	2020-01-24 14:46:40	P100_Rs.xlsx
A1	2073	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A2	1827	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A3	1773	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A4	2005	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A5	1683	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A6	1613	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A7	1776	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A8	2240	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A9	2199	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A10	2577	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A11	2735	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A12	2733	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B1	1924	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B2	1019	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B3	842	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B4	728	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B5	710	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B6	790	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B7	630	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B8	639	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B9	626	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B10	636	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B11	653	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
B12	2919	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C1	2003	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C2	972	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C3	764	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C4	769	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C5	662	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C6	701	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C7	626	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C8	542	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C9	555	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C10	619	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C11	1373	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
C12	2821	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D1	2044	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D2	876	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D3	708	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D4	715	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D5	767	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D6	612	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D7	682	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D8	598	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D9	1138	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D10	529	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D11	636	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
D12	2906	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E1	2419	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E2	860	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E3	891	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E4	809	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E5	791	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E6	651	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E7	702	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E8	595	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E9	605	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E10	634	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E11	586	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
E12	3094	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F1	1928	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F2	876	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F3	751	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F4	640	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F5	686	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F6	727	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F7	612	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F8	533	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F9	639	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F10	635	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F11	594	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
F12	2908	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G1	2342	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G2	491	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G3	852	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G4	677	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G5	854	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G6	917	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G7	944	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G8	732	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G9	965	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G10	691	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G11	1641	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
G12	3150	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H1	1962	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H2	2164	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H3	1769	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H4	1791	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H5	1750	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H6	1746	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H7	1793	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H8	1732	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H9	1840	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H10	1847	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H11	2918	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
H12	2210	Fluorescence Bottom Reading	475nm/510nm	2020-01-24 14:47:36	P100_Rs.xlsx
A1	1660	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
A2	1591	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
A3	1560	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
A4	1593	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
A5	1360	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
A6	1361	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
A7	1410	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
A8	1683	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
A9	1649	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
A10	1921	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
A11	2003	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
A12	2029	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B1	1459	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B2	851	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B3	732	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B4	662	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B5	633	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B6	715	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B7	593	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B8	646	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B9	670	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B10	653	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B11	684	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
B12	2167	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C1	1748	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C2	808	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C3	630	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C4	637	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C5	594	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C6	589	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C7	538	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C8	526	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C9	541	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C10	708	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C11	1142	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
C12	2147	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D1	1753	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D2	763	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D3	612	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D4	614	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D5	621	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D6	574	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D7	567	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D8	565	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D9	923	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D10	598	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D11	714	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
D12	2125	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E1	2046	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E2	743	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E3	752	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E4	649	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E5	679	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E6	588	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E7	585	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E8	539	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E9	527	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E10	550	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E11	635	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
E12	2349	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F1	1588	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F2	808	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F3	651	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F4	575	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F5	696	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F6	620	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F7	550	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F8	512	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F9	568	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F10	632	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F11	646	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
F12	2141	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
G1	1954	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
G2	470	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
G3	779	Fluorescence Bottom Reading	485nm/535nm	2020-01-24 14:48:13	P100_Rs.xlsx
